user_id,gender,age,num_items,purchase
1004216,M,26-35,16,179050
1004217,M,18-25,215,2417147
1004218,M,51-55,50,438703
1004220,M,36-45,135,988439
1004221,M,36-45,56,585132
1004227,M,26-35,676,4836540
1004228,M,51-55,11,100315
1004229,M,36-45,27,249046
1004233,M,36-45,79,781557
1004235,M,51-55,76,714907
1004237,M,26-35,67,783845
1004238,M,36-45,469,4350638
1004239,M,51-55,40,502597
1004240,M,36-45,39,383206
1004241,M,36-45,51,550254
1004242,M,51-55,75,940866
1004243,M,55+,84,1126155
1004245,M,51-55,56,661031
1004247,M,26-35,48,508045
1004248,M,26-35,51,600850
1004251,M,46-50,56,456898
1004253,M,46-50,183,1629386
1004254,M,26-35,13,119846
1004255,M,51-55,27,258589
1004257,M,51-55,77,567971
1004258,M,26-35,209,1883517
1004259,M,36-45,16,174728
1004260,M,26-35,176,1354381
1004263,M,26-35,27,241548
1004264,M,46-50,14,153279
1004265,M,26-35,116,1223771
1004266,M,55+,44,347340
1004269,M,36-45,128,1136557
1004270,M,46-50,15,135287
1004271,M,36-45,308,2416522
1004272,M,46-50,62,674006
1004277,M,36-45,979,10536909
1004279,M,26-35,274,2772732
1004280,M,36-45,41,386870
1004281,M,55+,118,909025
1004282,M,36-45,18,143641
1004284,M,51-55,84,879768
1004285,M,36-45,303,2927932
1004286,M,36-45,110,940186
1004287,M,26-35,161,2189401
1004289,M,36-45,81,826938
1004290,M,26-35,31,334132
1004291,M,36-45,118,1414153
1004292,M,26-35,59,625802
1004294,M,0-17,89,632462
1004295,M,18-25,24,102631
1004296,M,55+,33,293082
1004297,M,46-50,25,216983
1004302,M,51-55,142,1334755
1004303,M,26-35,192,1907226
1004304,M,18-25,19,183498
1004306,M,46-50,45,488887
1004307,M,26-35,19,170268
1004308,M,26-35,60,520203
1004309,M,26-35,71,716633
1004310,M,26-35,176,1970968
1004311,M,51-55,45,381476
1004312,M,26-35,496,4256751
1004315,M,18-25,74,685169
1004316,M,26-35,22,204263
1004318,M,26-35,262,2636413
1004319,M,36-45,25,234934
1004320,M,26-35,43,674038
1004321,M,46-50,27,252418
1004323,M,18-25,77,770082
1004324,M,26-35,19,245440
1004327,M,36-45,98,1227714
1004328,M,51-55,162,1647463
1004331,M,36-45,17,189137
1004333,M,51-55,88,1115846
1004334,M,26-35,86,845704
1004335,M,36-45,269,2516143
1004337,M,18-25,138,1222462
1004339,M,26-35,35,433531
1004341,M,36-45,21,215308
1004342,M,26-35,133,1561217
1004343,M,26-35,105,912835
1004344,M,26-35,705,5733683
1004346,M,18-25,43,419737
1004348,M,46-50,21,160816
1004349,M,18-25,17,72650
1004350,M,18-25,33,360196
1004351,M,26-35,100,1402726
1004352,M,18-25,272,2282284
1004353,M,26-35,70,878028
1004354,M,36-45,364,3406586
1004355,M,51-55,28,308629
1004356,M,36-45,148,1464947
1004358,M,36-45,19,143662
1004359,M,18-25,47,494230
1004361,M,36-45,83,918657
1004362,M,26-35,141,1240553
1004363,M,36-45,110,1277715
1004366,M,18-25,17,156123
1004367,M,36-45,73,667847
1004368,M,18-25,70,851024
1004369,M,51-55,25,250330
1004370,M,26-35,34,263285
1004373,M,51-55,170,1770654
1004374,M,18-25,70,867913
1004377,M,26-35,110,1462363
1004378,M,18-25,63,558677
1004379,M,26-35,220,1802615
1004381,M,26-35,254,2274438
1004382,M,26-35,59,457041
1004384,M,26-35,155,1531231
1004386,M,26-35,471,4384772
1004388,M,46-50,257,2812583
1004389,M,26-35,61,429169
1004390,M,26-35,157,1389262
1004393,M,18-25,12,126660
1004395,M,51-55,13,140109
1004397,M,18-25,41,342545
1004401,M,18-25,127,1388355
1004403,M,26-35,41,451714
1004404,M,26-35,218,1670612
1004405,M,26-35,25,287340
1004406,M,26-35,186,2100256
1004407,M,18-25,144,1153503
1004409,M,26-35,65,588275
1004410,M,18-25,15,139890
1004411,M,18-25,336,3184821
1004413,M,0-17,15,134553
1004414,M,26-35,96,689454
1004415,M,18-25,69,738983
1004416,M,18-25,84,936553
1004417,M,26-35,72,981791
1004420,M,26-35,26,311634
1004422,M,26-35,253,2083552
1004423,M,18-25,30,354299
1004425,M,36-45,501,3941878
1004426,M,46-50,43,342774
1004427,M,18-25,16,164493
1004428,M,26-35,37,321420
1004429,M,26-35,23,230465
1004431,M,0-17,26,181400
1004432,M,26-35,41,352174
1004433,M,26-35,101,1097424
1004435,M,26-35,28,228627
1004436,M,26-35,129,1128802
1004438,M,51-55,97,767640
1004439,M,36-45,24,193478
1004440,M,36-45,46,420129
1004442,M,51-55,36,264444
1004443,M,55+,41,303669
1004445,M,26-35,80,555532
1004446,M,18-25,234,2026678
1004447,M,46-50,560,4555538
1004448,M,26-35,575,6566245
1004449,M,26-35,107,1163833
1004450,M,26-35,35,345260
1004451,M,26-35,164,1198743
1004453,M,36-45,33,267377
1004454,M,26-35,94,801438
1004455,M,36-45,32,335776
1004457,M,36-45,122,1521767
1004459,M,26-35,109,947832
1004460,M,26-35,88,864739
1004461,M,26-35,85,1225758
1004463,M,51-55,12,118812
1004465,M,18-25,50,344728
1004466,M,36-45,70,654919
1004470,M,36-45,163,1844310
1004471,M,26-35,83,688981
1004473,M,36-45,241,2110258
1004474,M,36-45,17,282879
1004475,M,18-25,25,273807
1004476,M,46-50,115,962099
1004477,M,26-35,80,854148
1004478,M,0-17,237,1918711
1004479,M,51-55,35,483333
1004480,M,26-35,276,2076605
1004481,M,26-35,41,414706
1004485,M,26-35,71,608022
1004486,M,36-45,30,69562
1004487,M,26-35,31,355108
1004488,M,36-45,198,1599446
1004489,M,18-25,248,2854065
1004490,M,36-45,214,2021517
1004491,M,18-25,93,1134991
1004492,M,55+,12,113750
1004494,M,46-50,41,512971
1004495,M,18-25,22,262150
1004496,M,46-50,105,1026797
1004497,M,51-55,264,2598857
1004498,M,51-55,93,837687
1004499,M,26-35,54,671347
1004500,M,51-55,19,144108
1004501,M,26-35,41,523667
1004502,M,51-55,188,1733735
1004503,M,55+,23,192792
1004505,M,51-55,167,1841505
1004506,M,51-55,299,2860876
1004507,M,18-25,133,1687208
1004508,M,26-35,651,5129726
1004509,M,26-35,131,1314153
1004510,M,46-50,691,5150373
1004511,M,36-45,85,1114632
1004512,M,26-35,79,1017253
1004513,M,55+,24,260575
1004514,M,18-25,72,608431
1004515,M,55+,14,183061
1004516,M,18-25,32,362922
1004518,M,26-35,48,614063
1004519,M,51-55,29,320919
1004520,M,26-35,170,1901389
1004521,M,36-45,132,1366594
1004522,M,46-50,112,940193
1004524,M,26-35,150,1379212
1004526,M,26-35,96,893980
1004528,M,26-35,31,251771
1004529,M,36-45,21,187698
1004531,M,18-25,135,1253652
1004532,M,26-35,82,914204
1004533,M,26-35,30,304995
1004534,M,18-25,40,477293
1004535,M,18-25,214,2264468
1004536,M,18-25,16,218908
1004538,M,26-35,26,155305
1004539,M,36-45,70,295996
1004541,M,0-17,88,612452
1004542,M,36-45,15,153819
1004543,M,26-35,588,4642544
1004544,M,55+,22,174513
1004546,M,26-35,28,321552
1004551,M,18-25,48,475913
1004552,M,26-35,68,767216
1004556,M,46-50,138,1112575
1004557,M,26-35,57,488728
1004558,M,36-45,13,121039
1004560,M,26-35,159,1433004
1004562,M,36-45,170,1355245
1004565,M,36-45,18,178981
1004566,M,36-45,82,796471
1004567,M,18-25,46,537179
1004569,M,26-35,56,744943
1004571,M,36-45,52,520051
1004573,M,51-55,81,790317
1004574,M,26-35,26,239325
1004577,M,36-45,106,731605
1004578,M,26-35,295,3017051
1004581,M,26-35,46,341867
1004583,M,51-55,17,124552
1004585,M,36-45,175,2030340
1004586,M,26-35,31,233435
1004587,M,36-45,23,173472
1004589,M,26-35,61,585431
1004591,M,26-35,264,2484644
1004592,M,18-25,122,1178828
1004594,M,36-45,18,212682
1004595,M,26-35,46,588966
1004600,M,26-35,159,1476998
1004601,M,36-45,67,778726
1004602,M,36-45,42,361310
1004604,M,26-35,39,323447
1004607,M,26-35,302,3031467
1004613,M,26-35,44,587976
1004615,M,26-35,94,968117
1004618,M,26-35,40,474043
1004621,M,26-35,102,1089543
1004622,M,26-35,16,162984
1004623,M,26-35,21,219548
1004624,M,26-35,37,362769
1004625,M,26-35,48,458539
1004626,M,26-35,214,2019813
1004627,M,55+,64,487077
1004631,M,18-25,66,689734
1004632,M,26-35,40,428776
1004633,M,0-17,46,432347
1004634,M,51-55,53,780699
1004635,M,18-25,185,1797504
1004636,M,18-25,16,57805
1004638,M,26-35,19,162186
1004639,M,36-45,29,263804
1004640,M,26-35,72,607606
1004641,M,26-35,18,156869
1004643,M,26-35,116,885018
1004644,M,51-55,88,810732
1004647,M,36-45,499,4591160
1004648,M,18-25,21,201520
1004649,M,55+,25,287847
1004650,M,26-35,75,508679
1004653,M,36-45,224,1817052
1004654,M,36-45,41,345344
1004656,M,26-35,125,1375046
1004658,M,26-35,331,2494652
1004661,M,46-50,107,1244248
1004663,M,26-35,220,1618870
1004665,M,36-45,17,188139
1004666,M,36-45,195,1595581
1004667,M,26-35,26,277274
1004668,M,36-45,18,263428
1004669,M,36-45,22,177821
1004670,M,36-45,59,551685
1004671,M,26-35,86,1062229
1004672,M,55+,15,111968
1004673,M,36-45,300,3238593
1004676,M,46-50,16,138804
1004677,M,51-55,18,153140
1004678,M,36-45,51,517235
1004679,M,55+,37,280273
1004680,M,36-45,180,1611434
1004682,M,26-35,417,3636549
1004683,M,26-35,33,327021
1004685,M,36-45,95,723570
1004686,M,18-25,53,606618
1004687,M,36-45,75,835993
1004688,M,26-35,66,562855
1004689,M,18-25,41,432068
1004693,M,18-25,32,312226
1004694,M,55+,37,360230
1004695,M,18-25,19,106832
1004697,M,18-25,87,848942
1004701,M,46-50,31,367236
1004702,M,26-35,20,207053
1004704,M,18-25,175,1118752
1004706,M,26-35,58,601504
1004707,M,0-17,23,162205
1004708,M,26-35,209,2079131
1004709,M,46-50,26,202243
1004711,M,26-35,71,743158
1004713,M,26-35,37,332453
1004714,M,51-55,36,267611
1004715,M,26-35,281,2714191
1004717,M,46-50,46,427387
1004718,M,36-45,74,630336
1004721,M,36-45,41,407311
1004722,M,36-45,22,260504
1004725,M,36-45,544,4689744
1004728,M,26-35,414,3813161
1004729,M,51-55,120,1017710
1004730,M,51-55,13,132427
1004731,M,26-35,36,393986
1004732,M,26-35,387,4024095
1004733,M,18-25,65,788581
1004734,M,51-55,102,1159715
1004735,M,46-50,62,703674
1004736,M,18-25,185,1648098
1004737,M,36-45,65,698820
1004738,M,55+,94,815021
1004739,M,26-35,62,573581
1004742,M,26-35,137,1218690
1004743,M,55+,17,138693
1004744,M,51-55,31,295530
1004746,M,51-55,50,457415
1004747,M,18-25,140,1659604
1004748,M,46-50,201,1914782
1004749,M,46-50,9,64640
1004751,M,51-55,21,167378
1004753,M,55+,45,398736
1004756,M,55+,21,186841
1004757,M,36-45,62,633197
1004760,M,36-45,41,474246
1004761,M,18-25,24,202285
1004763,M,55+,32,297860
1004764,M,0-17,29,262684
1004766,M,36-45,21,186496
1004768,M,26-35,40,408028
1004769,M,26-35,38,373895
1004772,M,55+,59,625357
1004773,M,46-50,61,649133
1004774,M,46-50,112,1502208
1004778,M,26-35,22,202908
1004779,M,46-50,102,982831
1004780,M,26-35,69,861632
1004782,M,46-50,62,635724
1004783,M,26-35,32,414175
1004786,M,46-50,212,2181891
1004787,M,0-17,18,136343
1004788,M,36-45,173,1412861
1004789,M,36-45,168,1683364
1004791,M,18-25,145,1196110
1004795,M,46-50,67,766920
1004796,M,36-45,209,1869773
1004798,M,26-35,74,717811
1004800,M,18-25,153,1389999
1004801,M,26-35,116,1848731
1004802,M,55+,352,3424604
1004806,M,26-35,91,1074885
1004807,M,0-17,53,501457
1004808,M,36-45,524,4596891
1004810,M,18-25,106,1200444
1004811,M,36-45,19,198968
1004812,M,18-25,86,1015469
1004814,M,18-25,99,940323
1004817,M,26-35,45,579484
1004819,M,36-45,313,2855437
1004820,M,51-55,15,112331
1004821,M,18-25,128,1071001
1004823,M,18-25,261,2214878
1004824,M,26-35,138,1224130
1004826,M,46-50,90,1022934
1004827,M,36-45,34,278358
1004829,M,26-35,182,1860738
1004830,M,0-17,66,641039
1004832,M,26-35,78,713275
1004833,M,36-45,51,599280
1004837,M,26-35,181,1356929
1004838,M,46-50,22,213096
1004841,M,26-35,56,606641
1004843,M,55+,72,685066
1004847,M,26-35,46,511856
1004852,M,36-45,132,1173060
1004853,M,26-35,24,316950
1004855,M,26-35,118,926987
1004856,M,26-35,56,613634
1004857,M,26-35,27,299510
1004858,M,26-35,61,690728
1004860,M,26-35,20,194818
1004861,M,26-35,120,1288112
1004862,M,26-35,56,645386
1004866,M,55+,33,263725
1004867,M,26-35,351,3273799
1004868,M,36-45,94,954431
1004873,M,55+,16,180787
1004875,M,36-45,59,534997
1004877,M,26-35,52,557778
1004878,M,51-55,25,186766
1004879,M,26-35,254,2212058
1004881,M,46-50,11,108841
1004882,M,46-50,119,1218140
1004884,M,36-45,227,2419301
1004887,M,18-25,233,1861125
1004889,M,18-25,146,1808669
1004891,M,36-45,18,150704
1004892,M,26-35,63,586346
1004893,M,26-35,46,611107
1004894,M,36-45,27,315609
1004896,M,36-45,30,227204
1004897,M,36-45,225,2260275
1004898,M,26-35,130,1384201
1004899,M,26-35,135,1184900
1004901,M,26-35,104,1187816
1004902,M,36-45,80,707219
1004903,M,36-45,31,333930
1004904,M,51-55,222,2722481
1004906,M,51-55,127,1483819
1004908,M,36-45,66,734487
1004915,M,26-35,53,570688
1004916,M,18-25,93,419864
1004917,M,46-50,144,1103460
1004920,M,36-45,28,345396
1004922,M,18-25,103,910524
1004923,M,46-50,16,138498
1004926,M,0-17,10,88392
1004927,M,46-50,71,825741
1004929,M,46-50,22,197191
1004930,M,51-55,59,532436
1004931,M,51-55,46,513422
1004933,M,26-35,169,1666985
1004935,M,36-45,14,108870
1004937,M,36-45,121,1115681
1004939,M,26-35,97,840468
1004942,M,46-50,160,1497459
1004944,M,51-55,14,190509
1004945,M,51-55,83,788695
1004947,M,36-45,58,597364
1004948,M,46-50,288,2112647
1004949,M,18-25,19,196465
1004950,M,26-35,251,2121718
1004953,M,36-45,113,1274872
1004954,M,46-50,79,532805
1004956,M,36-45,130,1207068
1004957,M,26-35,416,3312522
1004958,M,18-25,257,2093816
1004960,M,55+,42,417911
1004961,M,26-35,91,876154
1004962,M,26-35,136,1280641
1004964,M,36-45,246,2181186
1004965,M,0-17,72,834098
1004966,M,51-55,31,433892
1004969,M,18-25,19,150456
1004972,M,36-45,189,1651406
1004975,M,36-45,88,924862
1004976,M,26-35,33,322906
1004977,M,26-35,102,880858
1004978,M,36-45,46,514124
1004979,M,36-45,498,3798201
1004980,M,26-35,112,975525
1004982,M,26-35,24,353095
1004984,M,36-45,116,898492
1004985,M,36-45,87,1187686
1004986,M,18-25,17,242774
1004989,M,26-35,42,389969
1004993,M,46-50,29,242832
1004994,M,46-50,68,838310
1004995,M,51-55,210,1708419
1004996,M,36-45,13,196881
1004997,M,0-17,30,196013
1005000,M,26-35,216,2418670
1005002,M,26-35,143,1327902
1005003,M,36-45,21,279382
1005005,M,46-50,242,1928522
1005008,M,26-35,115,1410383
1005010,M,46-50,34,330055
1005011,M,18-25,329,3413020
1005012,M,51-55,12,63924
1005013,M,18-25,45,431994
1005014,M,46-50,77,747356
1005015,M,36-45,348,3352326
1005017,M,36-45,19,246538
1005019,M,26-35,104,909887
1005021,M,51-55,103,969625
1005023,M,36-45,69,494613
1005025,M,26-35,66,654171
1005026,M,26-35,465,3547435
1005029,M,26-35,85,830422
1005030,M,18-25,14,138484
1005032,M,18-25,60,489656
1005036,M,36-45,25,207038
1005037,M,36-45,67,643400
1005038,M,26-35,124,1071042
1005040,M,46-50,62,621267
1005045,M,36-45,21,132912
1005046,M,26-35,494,4765825
1005047,M,46-50,187,1788615
1005049,M,26-35,117,1184573
1005052,M,36-45,14,169608
1005053,M,26-35,128,1446313
1005054,M,36-45,409,3254705
1005056,M,46-50,103,1122351
1005057,M,51-55,46,447507
1005058,M,55+,29,217934
1005059,M,46-50,80,961243
1005060,M,46-50,49,429616
1005064,M,18-25,62,694663
1005065,M,26-35,148,1409415
1005067,M,55+,22,195035
1005068,M,36-45,38,307904
1005070,M,26-35,278,2394785
1005074,M,0-17,427,3674789
1005075,M,51-55,34,435935
1005076,M,26-35,61,516959
1005077,M,26-35,238,2124960
1005078,M,46-50,39,366943
1005079,M,26-35,42,351263
1005082,M,36-45,123,1060113
1005083,M,26-35,152,1358737
1005084,M,18-25,146,854906
1005085,M,55+,118,1157853
1005086,M,26-35,100,999144
1005088,M,26-35,18,224500
1005091,M,26-35,161,1689786
1005092,M,55+,45,392813
1005096,M,26-35,153,1325171
1005097,M,55+,77,630135
1005098,M,51-55,109,845522
1005099,M,18-25,120,1118402
1005100,M,51-55,479,4688662
1005101,M,26-35,33,227662
1005102,M,26-35,84,981106
1005104,M,36-45,32,438921
1005105,M,51-55,52,403785
1005111,M,36-45,475,3742050
1005112,M,36-45,178,1509476
1005113,M,26-35,286,1821798
1005115,M,55+,21,207902
1005116,M,36-45,15,135466
1005118,M,0-17,69,740271
1005120,M,51-55,111,1145075
1005121,M,26-35,107,985393
1005122,M,26-35,12,150420
1005123,M,51-55,59,481654
1005124,M,36-45,161,1352979
1005126,M,26-35,80,749431
1005127,M,46-50,28,293036
1005128,M,51-55,55,624396
1005129,M,46-50,62,634231
1005132,M,36-45,38,453566
1005133,M,18-25,35,300862
1005134,M,26-35,54,540222
1005135,M,36-45,45,373172
1005136,M,26-35,123,1215190
1005137,M,18-25,67,574738
1005138,M,26-35,88,711818
1005139,M,51-55,73,572475
1005140,M,26-35,222,1937859
1005141,M,18-25,24,327115
1005142,M,26-35,185,1904097
1005143,M,18-25,58,641433
1005145,M,36-45,11,84162
1005146,M,55+,18,155488
1005147,M,18-25,26,299633
1005148,M,26-35,57,517525
1005149,M,36-45,18,189151
1005150,M,26-35,19,195562
1005151,M,18-25,80,486672
1005153,M,26-35,258,1760581
1005154,M,26-35,22,311368
1005155,M,26-35,13,95959
1005156,M,18-25,183,2052693
1005157,M,36-45,54,530292
1005159,M,36-45,12,105961
1005161,M,26-35,191,1672032
1005162,M,26-35,21,230561
1005163,M,46-50,292,2422033
1005165,M,36-45,62,608473
1005166,M,51-55,68,699482
1005167,M,18-25,84,1027107
1005170,M,18-25,42,470081
1005173,M,0-17,75,903437
1005174,M,46-50,11,125972
1005177,M,46-50,56,643363
1005178,M,51-55,157,1211800
1005180,M,36-45,71,727416
1005181,M,26-35,26,278252
1005184,M,18-25,180,1744759
1005186,M,36-45,43,501264
1005187,M,18-25,72,735762
1005192,M,26-35,15,168567
1005193,M,36-45,115,1012557
1005194,M,26-35,36,308618
1005195,M,36-45,43,472326
1005196,M,55+,35,204519
1005201,M,51-55,59,507567
1005204,M,51-55,24,263678
1005205,M,26-35,218,1992482
1005206,M,36-45,12,119526
1005207,M,26-35,13,104148
1005208,M,26-35,74,925904
1005209,M,51-55,80,885913
1005212,M,18-25,19,246496
1005213,M,18-25,21,155185
1005217,M,26-35,82,786077
1005218,M,18-25,28,355716
1005219,M,18-25,67,947558
1005220,M,26-35,390,3257059
1005222,M,26-35,179,1397361
1005223,M,55+,134,1047286
1005224,M,36-45,16,135324
1005225,M,18-25,115,1075487
1005226,M,36-45,45,544117
1005228,M,0-17,14,127152
1005229,M,26-35,36,370087
1005230,M,26-35,75,862102
1005232,M,26-35,74,858600
1005233,M,26-35,60,593757
1005235,M,26-35,21,231747
1005236,M,26-35,71,680243
1005237,M,26-35,33,350337
1005239,M,36-45,164,1497999
1005242,M,26-35,70,690590
1005243,M,0-17,16,154197
1005250,M,51-55,168,1453630
1005252,M,26-35,37,427306
1005254,M,18-25,47,520735
1005255,M,0-17,92,1090739
1005256,M,26-35,467,3984145
1005258,M,36-45,14,138419
1005260,M,36-45,114,851475
1005261,M,36-45,61,685912
1005263,M,36-45,67,867442
1005264,M,18-25,85,881875
1005265,M,46-50,161,1507819
1005266,M,36-45,21,225642
1005267,M,36-45,54,435428
1005269,M,18-25,193,1547629
1005270,M,26-35,58,651081
1005272,M,26-35,54,354783
1005273,M,55+,179,1649439
1005275,M,26-35,56,516429
1005277,M,26-35,179,1560387
1005280,M,18-25,16,130967
1005281,M,26-35,146,1349792
1005283,M,18-25,176,1836816
1005284,M,26-35,39,431845
1005285,M,18-25,29,272161
1005286,M,46-50,109,847985
1005287,M,26-35,125,1144712
1005291,M,46-50,41,411888
1005292,M,26-35,22,174140
1005293,M,26-35,40,437685
1005294,M,26-35,79,767736
1005297,M,26-35,21,261173
1005298,M,36-45,26,254428
1005299,M,26-35,28,192672
1005300,M,26-35,170,1754531
1005301,M,26-35,79,720494
1005307,M,26-35,37,451351
1005308,M,55+,23,232172
1005311,M,51-55,27,223628
1005312,M,26-35,417,4059742
1005313,M,55+,49,409345
1005315,M,26-35,20,169973
1005316,M,18-25,20,178519
1005318,M,18-25,57,698842
1005319,M,18-25,230,2379871
1005321,M,26-35,167,1257158
1005322,M,36-45,54,528665
1005323,M,26-35,145,1459061
1005324,M,26-35,91,1046212
1005326,M,26-35,67,408434
1005327,M,26-35,100,1068851
1005332,M,18-25,39,623159
1005335,M,26-35,91,851277
1005336,M,55+,30,494714
1005338,M,26-35,50,628887
1005339,M,18-25,62,814105
1005347,M,26-35,144,1206403
1005348,M,18-25,25,185736
1005350,M,18-25,127,1332766
1005353,M,26-35,63,607405
1005355,M,55+,113,1115904
1005359,M,18-25,291,3222441
1005360,M,18-25,23,212666
1005362,M,36-45,56,433017
1005363,M,55+,41,611906
1005365,M,18-25,168,1661879
1005366,M,18-25,70,687484
1005367,M,18-25,612,4418522
1005369,M,26-35,142,1480186
1005371,M,26-35,198,1886564
1005373,M,18-25,18,240679
1005374,M,36-45,25,206173
1005376,M,26-35,134,1308560
1005378,M,36-45,110,993614
1005382,M,18-25,35,399466
1005383,M,36-45,20,185903
1005385,M,26-35,28,345752
1005386,M,26-35,86,1053404
1005389,M,46-50,80,789658
1005390,M,0-17,124,1580508
1005392,M,51-55,13,131293
1005393,M,36-45,123,910487
1005394,M,18-25,475,3919759
1005395,M,51-55,67,594166
1005396,M,26-35,43,536981
1005397,M,18-25,201,1750035
1005398,M,55+,16,164340
1005399,M,26-35,33,399316
1005403,M,0-17,93,932594
1005404,M,26-35,118,1145174
1005408,M,26-35,59,553475
1005412,M,26-35,149,1676576
1005413,M,36-45,125,1563644
1005414,M,0-17,51,451358
1005417,M,18-25,32,296853
1005421,M,36-45,40,353178
1005422,M,51-55,104,759267
1005425,M,18-25,27,231255
1005426,M,26-35,169,1598187
1005427,M,36-45,46,529410
1005431,M,55+,53,434409
1005432,M,55+,100,914876
1005435,M,46-50,29,356400
1005436,M,18-25,23,304988
1005437,M,26-35,81,821188
1005438,M,26-35,50,446109
1005441,M,51-55,108,1075697
1005443,M,26-35,225,2338438
1005445,M,26-35,80,890129
1005447,M,46-50,78,628407
1005448,M,46-50,207,1527234
1005449,M,18-25,68,889313
1005450,M,18-25,178,1427321
1005452,M,36-45,162,1485500
1005453,M,18-25,136,1366308
1005454,M,36-45,33,346883
1005456,M,36-45,23,151061
1005457,M,18-25,99,1010012
1005460,M,18-25,49,513461
1005461,M,51-55,36,291079
1005462,M,26-35,25,212285
1005463,M,36-45,156,1539009
1005464,M,36-45,61,602655
1005466,M,26-35,120,1303362
1005467,M,36-45,17,147695
1005468,M,26-35,222,2196799
1005469,M,36-45,64,777963
1005470,M,55+,60,640955
1005472,M,36-45,177,1524106
1005473,M,26-35,68,788028
1005475,M,26-35,216,2151938
1005477,M,36-45,15,152110
1005478,M,36-45,20,185992
1005479,M,36-45,60,495207
1005481,M,46-50,29,254254
1005482,M,18-25,201,2138352
1005484,M,46-50,44,610860
1005485,M,26-35,68,701076
1005486,M,26-35,22,346897
1005488,M,26-35,139,1128587
1005490,M,46-50,77,781227
1005491,M,18-25,116,1062941
1005492,M,18-25,239,1713517
1005493,M,36-45,308,2549130
1005497,M,26-35,75,905515
1005501,M,26-35,309,2220686
1005502,M,26-35,67,597640
1005504,M,46-50,331,4077571
1005507,M,46-50,29,232699
1005508,M,26-35,46,390431
1005509,M,26-35,63,452709
1005511,M,46-50,383,4249480
1005513,M,36-45,34,297040
1005515,M,18-25,29,340548
1005517,M,55+,179,1777945
1005518,M,51-55,65,756287
1005519,M,36-45,196,1719342
1005520,M,46-50,108,1153296
1005522,M,26-35,307,2826823
1005523,M,36-45,202,2075512
1005527,M,26-35,16,139171
1005528,M,51-55,34,384595
1005529,M,18-25,16,158671
1005531,M,51-55,85,1246095
1005532,M,26-35,54,472937
1005534,M,46-50,38,538735
1005535,M,26-35,100,959530
1005536,M,26-35,343,2656987
1005538,M,46-50,99,877447
1005540,M,36-45,43,403845
1005541,M,55+,18,237295
1005543,M,26-35,190,1891121
1005544,M,26-35,27,239231
1005546,M,18-25,23,201550
1005550,M,36-45,363,3763724
1005552,M,51-55,34,222181
1005553,M,36-45,144,1350864
1005554,M,26-35,55,618410
1005555,M,0-17,310,2775701
1005556,M,46-50,161,1473834
1005557,M,36-45,119,1277955
1005558,M,0-17,138,934248
1005559,M,51-55,26,240188
1005564,M,46-50,24,188675
1005565,M,18-25,107,1097928
1005566,M,36-45,72,667149
1005567,M,51-55,228,1641274
1005568,M,18-25,195,2413364
1005570,M,26-35,176,1987705
1005574,M,26-35,104,927771
1005575,M,36-45,154,1017451
1005576,M,26-35,178,1931983
1005580,M,46-50,223,2031649
1005581,M,26-35,22,348111
1005582,M,46-50,81,895396
1005583,M,55+,70,772541
1005585,M,26-35,119,1215084
1005586,M,36-45,18,187534
1005587,M,26-35,33,322151
1005591,M,18-25,29,349371
1005592,M,26-35,70,877464
1005593,M,51-55,98,1310866
1005595,M,26-35,122,1229819
1005596,M,36-45,115,1238999
1005598,M,18-25,76,721390
1005599,M,36-45,121,1057610
1005602,M,36-45,46,446886
1005604,M,36-45,137,1210914
1005607,M,18-25,92,697438
1005615,M,36-45,183,1456353
1005616,M,46-50,77,719546
1005617,M,26-35,36,432100
1005620,M,36-45,138,1308104
1005621,M,26-35,261,2056297
1005622,M,36-45,53,493220
1005623,M,26-35,155,1482160
1005624,M,26-35,63,675036
1005625,M,26-35,90,829026
1005626,M,55+,101,1316202
1005627,M,26-35,460,3446486
1005628,M,18-25,10,123865
1005629,M,26-35,52,605039
1005630,M,36-45,152,1624083
1005631,M,36-45,42,397704
1005633,M,51-55,21,222385
1005634,M,26-35,167,1632546
1005636,M,26-35,482,3835029
1005637,M,0-17,24,211991
1005638,M,18-25,61,535499
1005640,M,36-45,19,156943
1005642,M,0-17,30,235464
1005645,M,26-35,154,1847550
1005646,M,18-25,59,604870
1005647,M,18-25,87,919856
1005648,M,26-35,70,743964
1005652,M,18-25,58,483928
1005653,M,51-55,126,1279586
1005654,M,26-35,163,1620534
1005657,M,51-55,106,1157074
1005658,M,55+,70,915690
1005659,M,26-35,133,1377516
1005660,M,26-35,18,200344
1005662,M,0-17,46,500426
1005664,M,18-25,158,1736551
1005665,M,18-25,29,280334
1005667,M,36-45,199,1893544
1005669,M,55+,31,188975
1005670,M,18-25,44,504269
1005671,M,26-35,58,674213
1005674,M,36-45,30,314423
1005675,M,36-45,321,3293851
1005676,M,26-35,92,638069
1005677,M,26-35,137,1287830
1005678,M,36-45,76,825745
1005679,M,36-45,98,1592947
1005680,M,51-55,92,990099
1005682,M,18-25,344,3768298
1005684,M,18-25,282,2699822
1005685,M,26-35,22,164380
1005686,M,55+,298,1664134
1005689,M,26-35,280,2580080
1005690,M,18-25,15,139277
1005691,M,36-45,74,886955
1005697,M,26-35,16,195577
1005698,M,36-45,187,1702042
1005699,M,36-45,169,1397175
1005701,M,26-35,68,814351
